id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_199,236.12,3708.00,236.10,3708.00,,,,,2758.0,22470.000,26795.971,237.567,112.79,-11.070,0.010,12.329,0.010
Auto_200,752.99,2486.92,753.00,2486.92,,,,,2505.0,22267.000,26620.130,235.973,112.81,-11.063,0.010,12.336,0.010
Auto_201,5985.31,1044.79,5985.50,1044.73,,,,,2132.0,22229.000,31157.193,244.877,127.24,-11.234,0.009,12.165,0.009
Auto_202,5348.68,1284.82,5348.84,1284.77,,,,,2051.0,22222.000,32321.440,247.211,130.74,-11.274,0.008,12.125,0.008
Auto_203,2590.88,1685.19,2590.98,1685.17,,,,,1833.0,22198.000,28463.152,238.810,119.19,-11.136,0.009,12.263,0.009
Auto_204,2961.90,4002.10,2961.94,4002.14,,,,,2299.0,22184.000,27673.873,237.092,116.72,-11.105,0.009,12.294,0.009
Auto_205,1164.42,2541.81,1164.41,2541.80,,,,,2262.0,22048.000,26813.262,236.332,113.46,-11.071,0.010,12.328,0.010
Auto_206,5697.55,1520.45,5697.72,1520.46,,,,,1943.0,21968.000,32165.872,247.457,129.99,-11.268,0.008,12.131,0.008
Auto_207,2954.96,1803.68,2955.07,1803.67,,,,,1721.0,21820.000,28948.919,240.446,120.40,-11.154,0.009,12.245,0.009
Auto_208,278.65,1373.99,278.66,1373.97,,,,,2502.0,21793.000,26365.394,235.875,111.78,-11.053,0.010,12.346,0.010
Auto_209,5602.99,1950.50,5603.17,1950.45,,,,,1783.0,21510.000,29085.050,241.920,120.23,-11.159,0.009,12.240,0.009
Auto_210,3287.53,2328.26,3287.65,2328.27,,,,,1846.0,21460.000,29535.867,241.131,122.49,-11.176,0.009,12.223,0.009
Auto_211,3175.94,2717.42,3176.05,2717.43,,,,,1796.0,21322.000,27873.999,238.447,116.90,-11.113,0.009,12.286,0.009
Auto_212,3591.14,871.69,3591.24,871.62,,,,,1901.0,21192.000,28631.684,240.016,119.29,-11.142,0.009,12.257,0.009
Auto_213,4434.06,2166.95,4434.22,2166.96,,,,,1855.0,20799.000,27688.034,238.541,116.07,-11.106,0.009,12.293,0.009
Auto_214,2864.86,3468.73,2864.93,3468.76,,,,,1886.0,20769.000,26091.205,234.966,111.04,-11.041,0.010,12.358,0.010
Auto_215,642.45,7.10,642.44,7.13,,,,,2093.0,20727.000,25387.104,234.402,108.31,-11.012,0.010,12.387,0.010
Auto_216,3455.67,3779.89,3455.76,3779.93,,,,,1901.0,20662.000,25875.877,235.248,109.99,-11.032,0.010,12.367,0.010
Auto_217,2131.15,1215.31,2131.23,1215.27,,,,,1810.0,20539.000,26125.214,234.818,111.26,-11.043,0.010,12.356,0.010
Auto_218,6198.04,2549.53,6198.23,2549.52,,,,,1783.0,20392.000,27745.825,240.753,115.25,-11.108,0.009,12.291,0.009
Auto_219,1284.54,1961.01,1284.59,1961.00,,,,,2060.0,20159.000,24769.714,232.776,106.41,-10.985,0.010,12.414,0.010
Auto_220,4712.94,1593.36,4713.13,1593.30,,,,,1624.0,19967.000,26814.494,237.578,112.87,-11.071,0.010,12.328,0.010
Auto_221,1378.48,3416.89,1378.53,3416.92,,,,,2100.0,19746.000,24066.475,231.682,103.88,-10.954,0.010,12.445,0.010
Auto_222,2484.04,1381.78,2484.12,1381.75,,,,,1736.0,19663.000,25410.316,233.717,108.72,-11.013,0.010,12.386,0.010
Auto_223,2879.08,2425.19,2879.21,2425.20,,,,,1669.0,19645.000,25632.362,233.489,109.78,-11.022,0.010,12.377,0.010
Auto_224,2938.39,3679.09,2938.43,3679.12,,,,,1969.0,19301.000,24786.429,232.453,106.63,-10.986,0.010,12.413,0.010
Auto_225,3550.38,2437.47,3550.51,2437.45,,,,,1659.0,19236.000,26197.392,235.694,111.15,-11.046,0.010,12.353,0.010
Auto_226,1134.41,1612.11,1134.41,1612.12,,,,,1966.0,19196.000,23597.528,230.676,102.30,-10.932,0.011,12.467,0.011
Auto_227,571.65,1949.24,571.65,1949.23,,,,,1881.0,19102.000,24249.755,232.905,104.12,-10.962,0.010,12.437,0.010
Auto_228,3317.69,724.77,3317.73,724.72,,,,,1640.0,18942.000,26532.362,237.390,111.77,-11.059,0.010,12.340,0.010
Auto_229,3459.81,3731.73,3459.89,3731.78,,,,,1687.0,18836.000,23579.340,230.589,102.26,-10.931,0.011,12.468,0.011
Auto_230,3291.00,655.33,3291.06,655.28,,,,,1577.0,18703.000,25863.246,235.591,109.78,-11.032,0.010,12.367,0.010
Auto_231,1501.20,3625.13,1501.19,3625.14,,,,,2138.0,18434.000,22329.267,228.228,97.84,-10.872,0.011,12.527,0.011
Auto_232,3946.99,141.28,3947.11,141.11,,,,,1466.0,18408.000,24356.428,233.167,104.46,-10.967,0.010,12.432,0.010
Auto_233,1859.14,2912.95,1859.17,2912.95,,,,,1955.0,18291.000,22447.121,227.880,98.50,-10.878,0.011,12.521,0.011
Auto_234,1805.28,3201.85,1805.31,3201.85,,,,,1918.0,18115.000,22209.766,227.239,97.74,-10.866,0.011,12.533,0.011
Auto_235,5377.75,4044.69,5377.81,4044.81,,,,,1623.0,18053.000,25286.042,235.226,107.50,-11.007,0.010,12.392,0.010
Auto_236,4735.27,3270.37,4735.44,3270.43,,,,,1721.0,18037.000,24583.597,233.902,105.10,-10.977,0.010,12.422,0.010
Auto_237,758.00,929.13,758.03,929.12,,,,,1901.0,17885.000,21615.618,227.049,95.20,-10.837,0.011,12.562,0.011
Auto_238,738.70,2897.17,738.69,2897.20,,,,,2084.0,17877.000,21518.020,227.479,94.59,-10.832,0.011,12.567,0.011
Auto_239,4710.59,3691.63,4710.68,3691.73,,,,,1566.0,17700.000,24090.762,232.483,103.62,-10.955,0.010,12.444,0.010
Auto_240,5853.31,74.16,5853.45,74.08,,,,,1625.0,17586.000,23876.401,234.682,101.74,-10.945,0.011,12.454,0.011
Auto_241,2108.69,3762.03,2108.75,3762.06,,,,,1691.0,17508.000,21984.604,227.893,96.47,-10.855,0.011,12.544,0.011
Auto_242,3893.91,3457.25,3894.02,3457.29,,,,,1675.0,17450.000,22486.814,230.090,97.73,-10.880,0.011,12.519,0.011
Auto_243,5354.49,2950.87,5354.64,2950.91,,,,,1634.0,17228.000,23814.470,232.179,102.57,-10.942,0.011,12.457,0.011
Auto_244,3448.38,3677.96,3448.44,3677.99,,,,,1721.0,17180.000,22077.004,228.574,96.59,-10.860,0.011,12.539,0.011
Auto_245,4070.04,633.42,4070.15,633.33,,,,,1457.0,17060.000,24104.059,232.254,103.78,-10.955,0.010,12.444,0.010
Auto_246,3152.44,2907.30,3152.53,2907.32,,,,,1537.0,16892.000,22569.353,229.358,98.40,-10.884,0.011,12.515,0.011
Auto_247,1753.36,989.23,1753.40,989.22,,,,,1543.0,16812.000,21282.501,227.379,93.60,-10.820,0.012,12.579,0.012
Auto_248,118.29,433.74,118.23,433.74,,,,,1756.0,16773.000,20465.052,225.696,90.68,-10.778,0.012,12.621,0.012
Auto_249,2073.04,781.59,2073.05,781.53,,,,,1518.0,16743.000,21686.976,227.827,95.19,-10.840,0.011,12.559,0.011
Auto_250,4111.08,2590.07,4111.22,2590.09,,,,,1496.0,16732.000,22116.894,228.469,96.80,-10.862,0.011,12.537,0.011
Auto_251,768.54,1993.09,768.59,1993.09,,,,,1780.0,16672.000,20371.792,225.647,90.28,-10.773,0.012,12.626,0.012
Auto_252,4199.81,801.52,4199.95,801.41,,,,,1367.0,16573.000,22798.770,230.838,98.77,-10.895,0.011,12.504,0.011
Auto_253,1710.50,881.53,1710.53,881.46,,,,,1496.0,16487.000,21437.713,226.903,94.48,-10.828,0.011,12.571,0.011
Auto_254,2780.31,2839.05,2780.41,2839.03,,,,,1475.0,16477.000,22183.027,228.448,97.10,-10.865,0.011,12.534,0.011
Auto_255,5322.18,1665.16,5322.38,1665.14,,,,,1470.0,16458.000,22585.731,231.192,97.69,-10.885,0.011,12.514,0.011
Auto_256,2739.74,2409.23,2739.87,2409.23,,,,,1354.0,16442.000,20968.304,226.626,92.52,-10.804,0.012,12.595,0.012
Auto_257,4070.13,1559.88,4070.27,1559.85,,,,,1453.0,16433.000,22037.735,229.250,96.13,-10.858,0.011,12.541,0.011
Auto_258,1039.02,527.76,1038.98,527.72,,,,,1677.0,16293.000,20178.947,224.880,89.73,-10.762,0.012,12.637,0.012
Auto_259,730.83,129.67,730.77,129.61,,,,,1734.0,16280.000,20224.458,224.550,90.07,-10.765,0.012,12.634,0.012
Auto_260,168.90,563.20,168.90,563.18,,,,,1746.0,16067.000,19264.045,223.801,86.08,-10.712,0.013,12.687,0.013
Auto_261,2968.97,3833.19,2969.01,3833.23,,,,,1616.0,15857.000,19919.143,224.152,88.86,-10.748,0.012,12.651,0.012
Auto_262,269.90,1344.50,269.93,1344.45,,,,,1590.0,15833.000,18991.783,223.226,85.08,-10.696,0.013,12.703,0.013
Auto_263,5425.24,1755.87,5425.43,1755.86,,,,,1422.0,15607.000,21377.530,229.993,92.95,-10.825,0.012,12.574,0.012
Auto_264,4920.04,2169.52,4920.21,2169.55,,,,,1287.0,15540.000,21058.490,227.418,92.60,-10.809,0.012,12.590,0.012
Auto_265,941.57,41.69,941.52,41.59,,,,,1605.0,15487.000,19717.608,224.161,87.96,-10.737,0.012,12.662,0.012
Auto_266,266.67,1989.92,266.68,1989.91,,,,,1747.0,15443.000,18730.784,222.622,84.14,-10.681,0.013,12.718,0.013
Auto_267,4535.30,1520.01,4535.49,1519.97,,,,,1399.0,15336.000,21080.652,227.405,92.70,-10.810,0.012,12.589,0.012
Auto_268,2796.20,3441.78,2796.27,3441.80,,,,,1448.0,15178.000,19199.703,222.960,86.11,-10.708,0.013,12.691,0.013
Auto_269,1190.71,2773.28,1190.71,2773.30,,,,,1599.0,15161.000,18413.229,222.489,82.76,-10.663,0.013,12.736,0.013
Auto_270,431.76,3555.63,431.71,3555.59,,,,,1600.0,15152.000,18615.581,221.725,83.96,-10.675,0.013,12.724,0.013
Auto_271,6184.94,652.18,6185.09,652.12,,,,,1325.0,15042.000,19861.155,227.583,87.27,-10.745,0.012,12.654,0.012
Auto_272,723.52,152.25,723.58,152.17,,,,,1442.0,14982.000,18516.581,221.895,83.45,-10.669,0.013,12.730,0.013
Auto_273,3747.41,4103.19,3747.50,4103.25,,,,,1520.0,14773.000,19340.270,224.293,86.23,-10.716,0.013,12.683,0.013
Auto_274,5378.79,1130.66,5378.98,1130.59,,,,,1154.0,14060.000,19067.943,224.199,85.05,-10.701,0.013,12.698,0.013
Auto_275,3617.40,415.86,3617.50,415.76,,,,,1241.0,13996.000,19151.372,223.591,85.65,-10.705,0.013,12.694,0.013
Auto_276,5644.50,410.90,5644.67,410.80,,,,,1300.0,13992.000,19882.300,225.982,87.98,-10.746,0.012,12.653,0.012
Auto_277,6077.74,3524.88,6077.86,3524.98,,,,,1297.0,13668.000,19419.399,225.469,86.13,-10.721,0.013,12.678,0.013
Auto_278,2911.86,1010.52,2911.92,1010.46,,,,,1153.0,13640.000,18090.547,221.588,81.64,-10.644,0.013,12.755,0.013
Auto_279,2437.73,2661.60,2437.83,2661.55,,,,,1170.0,13600.000,17507.908,219.378,79.81,-10.608,0.014,12.791,0.014
Auto_280,4798.80,335.95,4798.89,335.83,,,,,1187.0,13562.000,19804.758,226.221,87.55,-10.742,0.012,12.657,0.012
Auto_281,5912.84,2283.41,5913.05,2283.40,,,,,1145.0,13507.000,17993.318,221.895,81.09,-10.638,0.013,12.761,0.013
Auto_282,1127.97,3430.92,1127.98,3430.92,,,,,1556.0,13425.000,16035.391,217.220,73.82,-10.513,0.015,12.886,0.015
Auto_283,5932.33,2998.56,5932.54,2998.58,,,,,1211.0,13278.000,18652.087,223.476,83.46,-10.677,0.013,12.722,0.013
Auto_284,1157.79,3936.61,1157.74,3936.58,,,,,1396.0,13266.000,16515.640,217.769,75.84,-10.545,0.014,12.854,0.014
Auto_285,888.25,4122.31,888.21,4122.31,,,,,1531.0,13241.000,16106.662,217.226,74.15,-10.518,0.015,12.881,0.015
Auto_286,5235.79,3997.95,5235.93,3998.00,,,,,1203.0,13114.000,16854.837,220.184,76.55,-10.567,0.014,12.832,0.014
Auto_287,4802.70,1221.54,4802.84,1221.49,,,,,1126.0,12951.000,19270.421,224.945,85.67,-10.712,0.013,12.687,0.013
Auto_288,1658.21,227.93,1658.21,227.90,,,,,1255.0,12891.000,16251.205,218.584,74.35,-10.527,0.015,12.872,0.015
Auto_289,4592.88,1892.14,4593.07,1892.13,,,,,1077.0,12844.000,16996.978,220.695,77.02,-10.576,0.014,12.823,0.014
Auto_290,645.88,3337.53,646.02,3337.04,,,,,1259.0,12789.000,19459.671,223.465,87.08,-10.723,0.012,12.676,0.012
Auto_291,627.93,1156.48,627.98,1156.43,,,,,1243.0,12760.000,15474.036,216.581,71.45,-10.474,0.015,12.925,0.015
Auto_292,2668.44,3882.93,2668.47,3882.94,,,,,1291.0,12740.000,16264.272,217.596,74.75,-10.528,0.015,12.871,0.015
Auto_293,427.67,1384.48,427.72,1384.42,,,,,1230.0,12736.000,15451.630,216.551,71.35,-10.472,0.015,12.927,0.015
Auto_294,4220.66,3045.56,4220.76,3045.63,,,,,1110.0,12730.000,17850.848,220.925,80.80,-10.629,0.013,12.770,0.013
Auto_295,5810.79,2629.84,5810.98,2629.86,,,,,1066.0,12705.000,16707.098,220.233,75.86,-10.557,0.014,12.842,0.014
Auto_296,2843.20,4149.34,2843.24,4149.37,,,,,1324.0,12646.000,16109.572,217.524,74.06,-10.518,0.015,12.881,0.015
Auto_297,4891.43,3525.73,4891.56,3525.81,,,,,1157.0,12634.000,17045.167,220.447,77.32,-10.579,0.014,12.820,0.014
Auto_298,2165.45,1703.06,2165.52,1703.06,,,,,1177.0,12593.000,16373.165,217.511,75.28,-10.535,0.014,12.864,0.014
Auto_299,4693.49,1289.38,4693.68,1289.30,,,,,1064.0,12563.000,17629.626,221.556,79.57,-10.616,0.014,12.783,0.014
Auto_300,280.00,3888.07,279.97,3888.09,,,,,1558.0,12466.000,15003.694,215.576,69.60,-10.440,0.016,12.959,0.016
Auto_301,3749.93,2313.80,3750.06,2313.80,,,,,1014.0,12345.000,16088.346,217.356,74.02,-10.516,0.015,12.883,0.015
Auto_302,6094.90,3269.14,6095.10,3269.20,,,,,1152.0,12337.000,16335.395,219.244,74.51,-10.533,0.015,12.866,0.015
Auto_303,1984.61,907.78,1984.65,907.70,,,,,1132.0,12315.000,15750.362,216.867,72.63,-10.493,0.015,12.906,0.015
Auto_304,961.66,300.72,961.63,300.63,,,,,1283.0,12195.000,15338.064,216.528,70.84,-10.464,0.015,12.935,0.015
Auto_305,4878.40,3419.58,4878.57,3419.60,,,,,1138.0,12171.000,17022.482,220.432,77.22,-10.578,0.014,12.821,0.014
Auto_306,3443.65,7.15,3443.76,7.00,,,,,928.0,12129.000,16139.783,218.549,73.85,-10.520,0.015,12.879,0.015
Auto_307,1476.47,779.12,1476.48,779.13,,,,,1131.0,12110.000,15238.793,216.024,70.54,-10.457,0.015,12.942,0.015
Auto_308,1198.26,2475.39,1198.26,2475.37,,,,,1216.0,12092.000,14815.783,215.177,68.85,-10.427,0.016,12.972,0.016
Auto_309,750.37,2875.75,750.37,2875.74,,,,,1288.0,12054.000,14537.199,215.417,67.48,-10.406,0.016,12.993,0.016
Auto_310,4569.45,884.10,4569.64,884.01,,,,,1044.0,11992.000,16880.509,220.728,76.48,-10.568,0.014,12.831,0.014
Auto_311,3063.84,2672.64,3063.97,2672.58,,,,,954.0,11989.000,15778.355,216.608,72.84,-10.495,0.015,12.904,0.015
Auto_312,1951.92,3003.99,1951.95,3004.01,,,,,1266.0,11913.000,14669.871,214.724,68.32,-10.416,0.016,12.983,0.016
Auto_313,5030.90,1807.22,5031.11,1807.18,,,,,948.0,11758.000,15688.056,218.406,71.83,-10.489,0.015,12.910,0.015
Auto_314,992.24,503.44,992.30,503.40,,,,,1096.0,11729.000,14376.815,213.772,67.25,-10.394,0.016,13.005,0.016
Auto_315,1095.00,3021.98,1095.00,3021.99,,,,,1375.0,11717.000,14109.909,213.670,66.04,-10.374,0.016,13.025,0.016
Auto_316,2811.15,390.70,2811.18,390.60,,,,,1061.0,11704.000,15664.357,217.100,72.15,-10.487,0.015,12.912,0.015
Auto_317,4798.71,607.46,4798.83,607.37,,,,,1022.0,11664.000,17579.581,221.318,79.43,-10.613,0.014,12.786,0.014
Auto_318,2725.24,1319.14,2725.35,1319.11,,,,,1006.0,11616.000,15220.132,215.505,70.63,-10.456,0.015,12.943,0.015
Auto_319,5275.18,2476.56,5275.34,2476.61,,,,,1001.0,11581.000,15715.334,218.846,71.81,-10.491,0.015,12.908,0.015
Auto_320,6239.55,544.78,6239.70,544.71,,,,,1042.0,11545.000,16549.456,224.731,73.64,-10.547,0.015,12.852,0.015
Auto_321,296.93,65.73,296.75,65.70,,,,,1243.0,11515.000,16405.470,218.565,75.06,-10.537,0.014,12.862,0.014
Auto_322,5933.83,2903.78,5933.92,2903.84,,,,,1030.0,11499.000,16699.741,222.043,75.21,-10.557,0.014,12.842,0.014
Auto_323,4808.14,1919.35,4808.34,1919.32,,,,,975.0,11382.000,15368.684,217.246,70.74,-10.467,0.015,12.932,0.015
Auto_324,1105.96,765.78,1105.93,765.74,,,,,1164.0,11221.000,13950.411,213.049,65.48,-10.361,0.017,13.038,0.017
Auto_325,3656.55,1050.48,3656.64,1050.47,,,,,966.0,11083.000,15802.511,217.929,72.51,-10.497,0.015,12.902,0.015
Auto_326,4485.67,141.85,4485.77,141.72,,,,,974.0,11082.000,16036.753,219.794,72.96,-10.513,0.015,12.886,0.015
Auto_327,5964.99,118.12,5965.12,118.05,,,,,998.0,11042.000,14540.042,216.698,67.10,-10.406,0.016,12.993,0.016
Auto_328,3761.60,138.73,3761.63,138.61,,,,,968.0,10951.000,15457.256,217.447,71.09,-10.473,0.015,12.926,0.015
Auto_329,2737.02,496.28,2737.11,496.17,,,,,879.0,10878.000,13917.553,215.694,64.52,-10.359,0.017,13.040,0.017
Auto_330,3475.14,86.30,3475.17,86.21,,,,,936.0,10864.000,15341.334,217.074,70.67,-10.465,0.015,12.934,0.015
Auto_331,1772.18,4125.21,1772.17,4125.23,,,,,1213.0,10855.000,13380.274,212.790,62.88,-10.316,0.017,13.083,0.017
Auto_332,341.69,2788.93,341.70,2788.94,,,,,1259.0,10685.000,12790.803,212.282,60.25,-10.267,0.018,13.132,0.018
Auto_333,5705.48,609.43,5705.65,609.36,,,,,951.0,10659.000,15693.376,218.318,71.88,-10.489,0.015,12.910,0.015
Auto_334,3630.76,989.89,3630.89,989.79,,,,,860.0,10604.000,13845.549,213.118,64.97,-10.353,0.017,13.046,0.017
Auto_335,3610.70,285.28,3610.78,285.18,,,,,859.0,10578.000,14985.475,216.577,69.19,-10.439,0.016,12.960,0.016
Auto_336,4830.09,950.47,4830.25,950.40,,,,,906.0,10571.000,14858.307,216.768,68.54,-10.430,0.016,12.969,0.016
Auto_337,1328.50,3432.73,1328.48,3432.72,,,,,1095.0,10554.000,13011.454,213.199,61.03,-10.286,0.018,13.113,0.018
Auto_338,4248.84,2552.71,4248.99,2552.73,,,,,849.0,10510.000,13721.941,213.741,64.20,-10.344,0.017,13.055,0.017
Auto_339,1130.84,565.00,1130.71,564.96,,,,,1041.0,10475.000,14795.706,216.126,68.46,-10.425,0.016,12.974,0.016
Auto_340,8.31,1766.12,8.31,1766.13,,,,,1251.0,10423.000,12484.710,212.135,58.85,-10.241,0.018,13.158,0.018
Auto_341,5840.67,57.07,5840.76,56.99,,,,,925.0,10375.000,14535.385,216.666,67.09,-10.406,0.016,12.993,0.016
Auto_342,3149.31,3114.17,3149.39,3114.20,,,,,943.0,10313.000,13484.870,213.169,63.26,-10.325,0.017,13.074,0.017
Auto_343,2313.60,3165.70,2313.69,3165.73,,,,,924.0,10290.000,12901.984,211.315,61.06,-10.277,0.018,13.122,0.018
Auto_344,229.21,32.98,229.19,32.98,,,,,1127.0,10190.000,12322.772,210.647,58.50,-10.227,0.019,13.172,0.019
Auto_345,1894.81,3892.79,1894.84,3892.82,,,,,1070.0,10173.000,12366.372,211.181,58.56,-10.231,0.019,13.168,0.019
Auto_346,3801.33,2010.71,3801.47,2010.72,,,,,868.0,10023.000,13625.422,212.932,63.99,-10.336,0.017,13.063,0.017
Auto_347,4929.22,543.20,4929.39,543.08,,,,,850.0,10021.000,13714.129,214.026,64.08,-10.343,0.017,13.056,0.017
Auto_348,844.03,2161.11,844.04,2161.11,,,,,1104.0,10010.000,12092.989,209.597,57.70,-10.206,0.019,13.193,0.019
Auto_349,5459.91,1951.98,5459.99,1951.99,,,,,892.0,10006.000,14581.130,216.198,67.44,-10.409,0.016,12.990,0.016
Auto_350,3455.53,3753.06,3455.58,3753.10,,,,,993.0,9976.000,13085.569,212.116,61.69,-10.292,0.018,13.107,0.018
Auto_351,1480.32,2912.24,1480.31,2912.25,,,,,1061.0,9926.000,12206.874,210.271,58.05,-10.217,0.019,13.182,0.019
Auto_352,1712.08,4112.17,1712.07,4112.19,,,,,1159.0,9910.000,12066.899,209.919,57.48,-10.204,0.019,13.195,0.019
Auto_353,3777.30,2676.12,3777.43,2676.13,,,,,889.0,9814.000,13203.576,212.828,62.04,-10.302,0.018,13.097,0.018
Auto_354,2679.59,3543.94,2679.60,3543.96,,,,,954.0,9799.000,12642.336,210.534,60.05,-10.255,0.018,13.144,0.018
Auto_355,5601.76,2980.08,5601.93,2980.11,,,,,870.0,9776.000,12618.843,212.529,59.37,-10.253,0.018,13.146,0.018
Auto_356,3511.23,2749.44,3511.34,2749.43,,,,,868.0,9762.000,12875.903,212.001,60.74,-10.274,0.018,13.125,0.018
Auto_357,5735.33,1888.21,5735.53,1888.21,,,,,897.0,9760.000,13283.913,213.627,62.18,-10.308,0.017,13.091,0.017
Auto_358,1095.36,4009.48,1095.31,4009.45,,,,,1042.0,9749.000,12059.115,209.694,57.51,-10.203,0.019,13.196,0.019
Auto_359,3469.98,3243.76,3470.07,3243.80,,,,,863.0,9713.000,12410.761,210.886,58.85,-10.234,0.018,13.165,0.018
Auto_360,4201.41,106.94,4201.53,106.82,,,,,867.0,9698.000,13381.368,213.842,62.58,-10.316,0.017,13.083,0.017
Auto_361,2617.07,4067.76,2617.11,4067.79,,,,,975.0,9666.000,11926.337,209.486,56.93,-10.191,0.019,13.208,0.019
Auto_362,140.65,1730.74,140.65,1730.73,,,,,1078.0,9613.000,11685.018,209.939,55.66,-10.169,0.020,13.230,0.020
Auto_363,1202.89,3182.52,1202.87,3182.50,,,,,1002.0,9536.000,11754.090,209.045,56.23,-10.175,0.019,13.224,0.019
Auto_364,2079.75,1916.67,2079.81,1916.66,,,,,859.0,9500.000,11853.625,208.966,56.73,-10.185,0.019,13.214,0.019
Auto_365,2562.09,3219.10,2562.15,3219.12,,,,,963.0,9500.000,12014.095,209.145,57.44,-10.199,0.019,13.200,0.019
Auto_366,1456.28,1993.57,1456.28,1993.58,,,,,911.0,9492.000,11847.841,208.474,56.83,-10.184,0.019,13.215,0.019
Auto_367,5442.98,2380.28,5443.16,2380.30,,,,,838.0,9481.000,12532.419,212.332,59.02,-10.245,0.018,13.154,0.018
Auto_368,400.68,3278.88,400.68,3278.90,,,,,1130.0,9477.000,11390.793,208.737,54.57,-10.141,0.020,13.258,0.020
Auto_369,965.88,733.75,967.19,733.58,,,,,959.0,9462.000,16019.869,217.521,73.65,-10.512,0.015,12.887,0.015
Auto_370,796.91,2397.53,796.93,2397.56,,,,,947.0,9449.000,11529.211,208.534,55.29,-10.154,0.020,13.245,0.020
Auto_371,703.43,1424.84,703.42,1424.84,,,,,995.0,9427.000,11597.549,209.380,55.39,-10.161,0.020,13.238,0.020
Auto_372,2772.38,1202.33,2772.48,1202.28,,,,,786.0,9323.000,12410.343,210.477,58.96,-10.234,0.018,13.165,0.018
Auto_373,118.48,1708.24,118.52,1708.23,,,,,1013.0,9316.000,11432.226,209.006,54.70,-10.145,0.020,13.254,0.020
Auto_374,6002.55,3483.83,6002.72,3483.93,,,,,902.0,9312.000,12953.540,213.375,60.71,-10.281,0.018,13.118,0.018
Auto_375,509.20,3700.62,509.22,3700.63,,,,,1005.0,9298.000,11235.012,208.303,53.94,-10.126,0.020,13.273,0.020
Auto_376,1931.48,1958.57,1931.50,1958.58,,,,,840.0,9292.000,12058.065,210.317,57.33,-10.203,0.019,13.196,0.019
Auto_377,2383.53,2171.26,2383.60,2171.26,,,,,841.0,9219.000,12204.043,209.433,58.27,-10.216,0.019,13.183,0.019
Auto_378,4225.82,3670.51,4225.95,3670.52,,,,,827.0,9179.000,12008.404,210.825,56.96,-10.199,0.019,13.200,0.019
Auto_379,4616.07,3813.30,4616.21,3813.36,,,,,899.0,9176.000,12037.200,216.987,55.47,-10.201,0.020,13.198,0.020
Auto_380,6204.69,1375.26,6204.84,1375.23,,,,,817.0,9169.000,12942.081,214.380,60.37,-10.280,0.018,13.119,0.018
Auto_381,5409.37,2561.90,5409.54,2561.94,,,,,860.0,9154.000,12415.465,212.298,58.48,-10.235,0.019,13.164,0.019
Auto_382,3344.71,2124.96,3344.81,2124.97,,,,,776.0,9076.000,12699.023,211.423,60.06,-10.259,0.018,13.140,0.018
Auto_383,3032.59,2943.15,3032.66,2943.17,,,,,850.0,9051.000,12115.076,210.071,57.67,-10.208,0.019,13.191,0.019
Auto_384,1345.30,1480.22,1345.33,1480.23,,,,,886.0,8983.000,11130.561,208.363,53.42,-10.116,0.020,13.283,0.020
Auto_385,6016.18,3115.35,6016.38,3115.40,,,,,874.0,8944.000,12056.275,211.267,57.07,-10.203,0.019,13.196,0.019
Auto_386,4837.74,2876.77,4837.84,2876.82,,,,,776.0,8886.000,12477.698,211.703,58.94,-10.240,0.018,13.159,0.018
Auto_387,2488.83,1217.43,2488.95,1217.34,,,,,687.0,8884.000,11326.960,208.486,54.33,-10.135,0.020,13.264,0.020
Auto_388,862.75,3588.80,862.76,3588.82,,,,,1032.0,8883.000,10731.993,207.676,51.68,-10.077,0.021,13.322,0.021
Auto_389,3773.79,3574.94,3773.88,3574.97,,,,,816.0,8873.000,11136.135,208.444,53.43,-10.117,0.020,13.282,0.020
Auto_390,5274.91,2112.88,5274.97,2112.90,,,,,780.0,8860.000,12933.912,215.358,60.06,-10.279,0.018,13.120,0.018
Auto_391,25.02,4043.93,25.00,4043.94,,,,,1040.0,8834.000,10745.060,206.907,51.93,-10.078,0.021,13.321,0.021
Auto_392,568.41,3171.17,568.45,3171.21,,,,,1005.0,8827.000,10837.970,207.326,52.27,-10.087,0.021,13.312,0.021
Auto_393,1254.62,2883.29,1254.63,2883.31,,,,,927.0,8806.000,10878.809,207.188,52.51,-10.091,0.021,13.308,0.021
Auto_394,763.66,857.26,763.71,857.22,,,,,854.0,8785.000,10758.241,207.207,51.92,-10.079,0.021,13.320,0.021
Auto_395,1942.17,3199.59,1942.18,3199.55,,,,,869.0,8765.000,11088.095,207.893,53.34,-10.112,0.020,13.287,0.020
Auto_396,4015.08,1643.70,4015.22,1643.69,,,,,736.0,8739.000,11623.735,209.498,55.48,-10.163,0.020,13.236,0.020
Auto_397,590.55,1743.79,590.58,1743.76,,,,,944.0,8733.000,10742.339,207.164,51.85,-10.078,0.021,13.321,0.021
Auto_399,415.21,2258.18,415.21,2258.18,,,,,1003.0,8703.000,10516.072,207.500,50.68,-10.055,0.021,13.344,0.021
