id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_594,3793.71,2310.78,3793.70,2310.72,144.58893,44.28527,09h38m21.34s,+44d17m07.0s,198.0,1628.000,1738.004,212.496,8.18,-8.100,0.133,15.299,0.142
Auto_595,2411.58,3005.22,2411.56,3005.27,143.76371,44.22531,09h35m03.29s,+44d13m31.1s,230.0,1623.000,1667.856,213.181,7.82,-8.055,0.139,15.344,0.148
Auto_596,2061.22,3887.55,2061.13,3887.49,143.34936,44.43643,09h33m23.85s,+44d26m11.2s,201.0,1614.000,2026.873,224.617,9.02,-8.267,0.120,15.132,0.131
Auto_597,2817.67,1217.29,2817.65,1217.34,144.45931,43.73006,09h37m50.24s,+43d43m48.2s,231.0,1611.000,1611.000,214.285,7.52,-8.018,0.144,15.382,0.153
Auto_598,3090.37,3526.22,3090.34,3526.19,143.91951,44.53440,09h35m40.68s,+44d32m03.8s,203.0,1610.000,1942.815,213.814,9.09,-8.221,0.119,15.178,0.130
Auto_599,837.23,2147.41,837.30,2147.39,143.30856,43.62077,09h33m14.05s,+43d37m14.8s,173.0,1603.000,1832.917,232.083,7.90,-8.158,0.137,15.242,0.146
Auto_600,4713.46,1733.96,4713.53,1733.89,145.17087,44.28427,09h40m41.01s,+44d17m03.4s,201.0,1595.000,2103.162,219.770,9.57,-8.307,0.113,15.092,0.124
Auto_601,4910.80,3015.59,4910.85,3015.61,144.89659,44.74177,09h39m35.18s,+44d44m30.4s,200.0,1587.000,1538.646,221.754,6.94,-7.968,0.156,15.432,0.164
Auto_602,1233.11,2349.39,1233.04,2349.38,143.42586,43.76835,09h33m42.21s,+43d46m06.1s,206.0,1583.000,1968.090,231.815,8.49,-8.235,0.128,15.164,0.138
Auto_603,4607.84,3501.56,4607.62,3501.53,144.61831,44.83808,09h38m28.39s,+44d50m17.1s,894.0,1581.000,1382.477,210.159,6.58,-7.852,0.165,15.548,0.173
Auto_604,2832.82,1272.88,2832.82,1272.90,144.45035,43.75121,09h37m48.08s,+43d45m04.3s,213.0,1579.000,1683.116,218.369,7.71,-8.065,0.141,15.334,0.150
Auto_605,4746.63,558.25,4746.48,558.13,145.51487,43.90693,09h42m03.57s,+43d54m24.9s,205.0,1578.000,1731.973,209.100,8.28,-8.096,0.131,15.303,0.141
Auto_606,4271.84,1152.56,4271.78,1152.51,145.13401,44.00528,09h40m32.16s,+44d00m19.0s,652.0,1572.000,1666.093,214.340,7.77,-8.054,0.140,15.345,0.149
Auto_607,4492.54,941.05,4492.64,940.98,145.29325,43.98083,09h41m10.38s,+43d58m51.0s,219.0,1569.000,2200.367,212.372,10.36,-8.356,0.105,15.043,0.116
Auto_608,2700.38,776.19,2700.41,776.13,144.53150,43.56289,09h38m07.56s,+43d33m46.4s,201.0,1564.000,1943.609,224.398,8.66,-8.222,0.125,15.178,0.135
Auto_609,5180.58,2558.40,5180.56,2558.39,145.15044,44.64739,09h40m36.10s,+44d38m50.6s,156.0,1556.000,1675.224,215.816,7.76,-8.060,0.140,15.339,0.149
Auto_610,858.43,2526.07,858.46,2526.16,143.20833,43.74691,09h32m50.00s,+43d44m48.9s,168.0,1556.000,1591.456,228.694,6.96,-8.004,0.156,15.395,0.164
Auto_611,3746.94,2904.30,3746.91,2904.29,144.39748,44.46844,09h37m35.40s,+44d28m06.4s,222.0,1555.000,1920.498,209.896,9.15,-8.209,0.119,15.191,0.129
Auto_612,1084.12,3882.70,1084.13,3882.71,142.91341,44.22952,09h31m39.22s,+44d13m46.3s,200.0,1552.000,1508.055,217.071,6.95,-7.946,0.156,15.453,0.164
Auto_613,3557.26,196.41,3557.39,196.38,145.07885,43.54897,09h40m18.92s,+43d32m56.3s,214.0,1548.000,2011.524,211.808,9.50,-8.259,0.114,15.141,0.125
Auto_614,2637.50,71.18,2637.49,71.10,144.70150,43.32143,09h38m48.36s,+43d19m17.1s,204.0,1540.000,1511.634,212.491,7.11,-7.949,0.153,15.451,0.161
Auto_615,1782.32,2373.32,1782.39,2373.31,143.66394,43.89046,09h34m39.35s,+43d53m25.7s,190.0,1538.000,1750.317,230.937,7.58,-8.108,0.143,15.292,0.152
Auto_616,3933.31,3472.86,3933.29,3472.83,144.31838,44.69093,09h37m16.41s,+44d41m27.4s,167.0,1534.000,1678.879,211.362,7.94,-8.063,0.137,15.337,0.146
Auto_617,3285.57,3888.58,3285.62,3888.66,143.90286,44.69175,09h35m36.69s,+44d41m30.3s,158.0,1528.000,1915.793,213.907,8.96,-8.206,0.121,15.194,0.131
Auto_618,2569.97,760.55,2570.10,760.59,144.47747,43.53113,09h37m54.59s,+43d31m52.1s,168.0,1527.000,1493.615,227.970,6.55,-7.936,0.166,15.464,0.173
Auto_619,2452.68,1553.07,2452.57,1552.93,144.19983,43.76395,09h36m47.96s,+43d45m50.2s,214.0,1524.000,2176.294,226.373,9.61,-8.344,0.113,15.055,0.124
Auto_620,1908.44,3209.22,1908.44,3209.27,143.47832,44.18627,09h33m54.80s,+44d11m10.6s,216.0,1516.000,1394.397,219.106,6.36,-7.861,0.171,15.538,0.178
Auto_621,2866.66,1366.75,2866.72,1366.80,144.43892,43.78862,09h37m45.34s,+43d47m19.0s,203.0,1514.000,1798.362,207.356,8.67,-8.137,0.125,15.262,0.135
Auto_622,1220.64,3011.95,1220.65,3011.95,143.22818,43.97889,09h32m54.76s,+43d58m44.0s,181.0,1513.000,1889.478,219.911,8.59,-8.191,0.126,15.209,0.136
Auto_623,6220.22,804.89,6220.16,804.87,146.11512,44.28117,09h44m27.63s,+44d16m52.2s,165.0,1510.000,2016.502,223.884,9.01,-8.261,0.121,15.138,0.131
Auto_624,4763.02,3740.86,4762.99,3740.71,144.62035,44.94717,09h38m28.88s,+44d56m49.8s,151.0,1508.000,1895.965,206.073,9.20,-8.195,0.118,15.205,0.128
Auto_625,5702.24,1024.01,5702.33,1023.98,145.81924,44.25033,09h43m16.62s,+44d15m01.2s,196.0,1505.000,1832.513,212.466,8.62,-8.158,0.126,15.242,0.136
Auto_626,1282.51,797.88,1282.57,797.97,143.89310,43.27860,09h35m34.34s,+43d16m42.9s,181.0,1505.000,1897.219,227.923,8.32,-8.195,0.130,15.204,0.140
Auto_627,2390.71,631.22,2390.63,631.24,144.43377,43.45250,09h37m44.11s,+43d27m09.0s,236.0,1500.000,1504.115,212.757,7.07,-7.943,0.154,15.456,0.162
Auto_628,2455.23,1874.16,2455.23,1874.15,144.10917,43.86849,09h36m26.20s,+43d52m06.6s,257.0,1499.000,1676.094,224.883,7.45,-8.061,0.146,15.339,0.154
Auto_629,2372.93,4116.18,2372.95,4116.15,143.42305,44.57510,09h33m41.53s,+44d34m30.4s,176.0,1499.000,1956.388,214.320,9.13,-8.229,0.119,15.171,0.129
Auto_630,5327.94,2864.52,5327.92,2864.52,145.13072,44.77678,09h40m31.37s,+44d46m36.4s,134.0,1495.000,1885.705,217.236,8.68,-8.189,0.125,15.211,0.135
Auto_631,6079.60,1993.42,6079.77,1993.32,145.72101,44.64265,09h42m53.04s,+44d38m33.6s,172.0,1494.000,1768.909,221.119,8.00,-8.119,0.136,15.280,0.145
Auto_632,5229.73,1368.26,5229.69,1368.28,145.50850,44.26865,09h42m02.04s,+44d16m07.1s,177.0,1491.000,1478.692,213.606,6.92,-7.925,0.157,15.475,0.165
Auto_633,152.09,63.64,152.17,63.71,143.60426,42.81003,09h34m25.02s,+42d48m36.1s,132.0,1491.000,1435.604,223.229,6.43,-7.893,0.169,15.507,0.176
Auto_634,4679.18,1151.92,4679.23,1152.04,145.31888,44.08732,09h41m16.53s,+44d05m14.3s,178.0,1487.000,2011.405,218.126,9.22,-8.259,0.118,15.141,0.128
Auto_635,4662.71,3886.32,4662.55,3886.43,144.53233,44.97385,09h38m07.76s,+44d58m25.9s,667.0,1482.000,1132.782,212.143,5.34,-7.635,0.203,15.764,0.210
Auto_636,2647.25,3193.82,2647.27,3193.70,143.81537,44.33517,09h35m15.69s,+44d20m06.6s,236.0,1474.000,1710.593,214.116,7.99,-8.083,0.136,15.317,0.145
Auto_637,5200.61,3892.91,5200.63,3892.92,144.77728,45.08509,09h39m06.55s,+45d05m06.3s,182.0,1465.000,1464.962,211.210,6.94,-7.915,0.157,15.485,0.165
Auto_638,2303.83,2005.09,2303.75,2005.07,144.00364,43.87961,09h36m00.87s,+43d52m46.6s,195.0,1463.000,1609.354,227.093,7.09,-8.017,0.153,15.383,0.161
Auto_639,6218.02,1031.88,6217.97,1031.90,146.05161,44.35516,09h44m12.39s,+44d21m18.6s,165.0,1460.000,1758.069,225.902,7.78,-8.113,0.140,15.287,0.148
Auto_640,4760.11,613.18,4760.13,613.21,145.50573,43.92758,09h42m01.38s,+43d55m39.3s,189.0,1455.000,1709.745,208.673,8.19,-8.082,0.133,15.317,0.142
Auto_641,3701.24,3751.70,3701.18,3751.60,144.13182,44.73340,09h36m31.64s,+44d44m00.3s,153.0,1455.000,1740.764,206.479,8.43,-8.102,0.129,15.298,0.138
Auto_642,2059.00,2118.08,2059.20,2118.07,143.86136,43.86547,09h35m26.73s,+43d51m55.7s,146.0,1454.000,1715.827,221.611,7.74,-8.086,0.140,15.313,0.149
Auto_643,880.62,2201.17,880.59,2201.23,143.31224,43.64711,09h33m14.94s,+43d38m49.6s,180.0,1443.000,1678.072,242.769,6.91,-8.062,0.157,15.337,0.165
Auto_644,4918.21,1360.49,4918.41,1360.47,145.36901,44.20357,09h41m28.56s,+44d12m12.9s,193.0,1438.000,1863.999,227.463,8.19,-8.176,0.132,15.223,0.142
Auto_645,5901.39,3186.20,5901.50,3186.19,145.30200,44.99641,09h41m12.48s,+44d59m47.1s,142.0,1433.000,1588.229,219.765,7.23,-8.002,0.150,15.397,0.159
Auto_646,4492.86,2616.85,4492.80,2616.64,144.81968,44.52733,09h39m16.72s,+44d31m38.4s,166.0,1430.000,1511.187,211.532,7.14,-7.948,0.152,15.451,0.160
Auto_647,653.71,2911.01,653.62,2911.14,143.00586,43.82756,09h32m01.41s,+43d49m39.2s,172.0,1422.000,1624.526,227.363,7.15,-8.027,0.152,15.373,0.160
Auto_648,2315.42,7.59,2315.55,7.36,144.57556,43.23517,09h38m18.13s,+43d14m06.6s,193.0,1421.000,1629.645,206.389,7.90,-8.030,0.138,15.369,0.147
Auto_649,1942.35,3558.24,1942.30,3558.23,143.39198,44.30569,09h33m34.07s,+44d18m20.5s,187.0,1421.000,1753.093,215.174,8.15,-8.110,0.133,15.290,0.143
Auto_650,4471.01,2291.96,4471.01,2291.94,144.90236,44.41713,09h39m36.57s,+44d25m01.7s,233.0,1417.000,1680.780,220.494,7.62,-8.064,0.142,15.336,0.151
Auto_651,4097.90,69.10,4097.88,69.15,145.35748,43.61676,09h41m25.79s,+43d37m00.3s,206.0,1411.000,1870.477,203.000,9.21,-8.180,0.118,15.220,0.128
Auto_652,4630.14,1370.64,4630.02,1370.54,145.23529,44.14885,09h40m56.47s,+44d08m55.9s,190.0,1410.000,1897.212,215.863,8.79,-8.195,0.124,15.204,0.133
Auto_653,2268.91,2148.40,2268.86,2148.38,143.94680,43.91875,09h35m47.23s,+43d55m07.5s,221.0,1405.000,1343.303,219.393,6.12,-7.820,0.177,15.579,0.184
Auto_654,2017.56,77.20,2017.67,77.14,144.42339,43.19687,09h37m41.61s,+43d11m48.7s,188.0,1404.000,1958.319,214.717,9.12,-8.230,0.119,15.170,0.129
Auto_655,4785.47,792.29,4785.48,792.36,145.46745,43.99121,09h41m52.19s,+43d59m28.3s,171.0,1391.000,1555.008,210.015,7.40,-7.979,0.147,15.420,0.155
Auto_656,3441.08,2252.62,3441.14,2252.61,144.44564,44.19415,09h37m46.95s,+44d11m38.9s,214.0,1390.000,1402.316,222.977,6.29,-7.867,0.173,15.532,0.180
Auto_657,3330.94,743.60,3330.99,743.59,144.82397,43.68102,09h39m17.75s,+43d40m51.7s,191.0,1388.000,1601.665,212.616,7.53,-8.011,0.144,15.388,0.153
Auto_658,4316.71,3948.10,4316.74,3948.14,144.35596,44.92321,09h37m25.43s,+44d55m23.6s,152.0,1387.000,1831.561,203.415,9.00,-8.157,0.121,15.242,0.131
Auto_659,5888.08,3417.35,5887.92,3417.44,145.22987,45.06893,09h40m55.17s,+45d04m08.2s,112.0,1370.000,1707.889,209.516,8.15,-8.081,0.133,15.318,0.142
Auto_660,962.45,1618.81,962.47,1618.78,143.51640,43.47680,09h34m03.94s,+43d28m36.5s,160.0,1369.000,1501.527,221.346,6.78,-7.941,0.160,15.458,0.168
Auto_661,1184.18,1807.35,1184.19,1807.33,143.56049,43.58358,09h34m14.52s,+43d35m00.9s,181.0,1366.000,1576.544,229.569,6.87,-7.994,0.158,15.405,0.166
Auto_662,1087.71,3786.66,1087.73,3786.56,142.94310,44.19953,09h31m46.34s,+44d11m58.3s,171.0,1365.000,1569.394,219.587,7.15,-7.989,0.152,15.410,0.160
Auto_663,1241.20,3999.62,1241.09,3999.41,142.94921,44.30007,09h31m47.81s,+44d18m00.2s,122.0,1363.000,1491.063,215.410,6.92,-7.934,0.157,15.466,0.165
Auto_664,3706.94,1313.68,3707.00,1313.66,144.83296,43.94312,09h39m19.91s,+43d56m35.2s,173.0,1355.000,1383.239,220.986,6.26,-7.852,0.173,15.547,0.181
Auto_665,3876.38,980.09,3876.44,980.04,145.00352,43.86890,09h40m00.85s,+43d52m08.0s,226.0,1351.000,1464.380,204.553,7.16,-7.914,0.152,15.485,0.160
Auto_666,1197.22,4026.90,1197.22,4026.88,142.92161,44.29953,09h31m41.19s,+44d17m58.3s,157.0,1346.000,1577.500,207.064,7.62,-7.995,0.143,15.405,0.151
Auto_667,548.77,2842.62,548.60,2842.74,142.97936,43.78359,09h31m55.05s,+43d47m00.9s,167.0,1342.000,1228.648,223.071,5.51,-7.724,0.197,15.676,0.204
Auto_668,4590.15,451.37,4590.03,451.34,145.47373,43.84057,09h41m53.70s,+43d50m26.1s,180.0,1335.000,1568.931,212.708,7.38,-7.989,0.147,15.410,0.156
Auto_669,5440.46,2016.28,5440.39,2016.36,145.42262,44.52268,09h41m41.43s,+44d31m21.6s,207.0,1326.000,1502.617,219.073,6.86,-7.942,0.158,15.457,0.166
Auto_670,4739.43,1745.11,4739.39,1745.05,145.17954,44.29315,09h40m43.09s,+44d17m35.3s,182.0,1319.000,1287.693,211.509,6.09,-7.775,0.178,15.625,0.185
Auto_671,1871.60,2297.24,1871.60,2297.29,143.72584,43.88446,09h34m54.20s,+43d53m04.1s,193.0,1316.000,1378.989,225.258,6.12,-7.849,0.177,15.551,0.184
Auto_672,2427.00,1735.25,2426.98,1735.27,144.13625,43.81768,09h36m32.70s,+43d49m03.6s,188.0,1303.000,1626.775,233.184,6.98,-8.028,0.156,15.371,0.164
Auto_673,3915.83,3053.47,3915.82,3053.52,144.43142,44.55145,09h37m43.54s,+44d33m05.2s,138.0,1294.000,1379.594,210.772,6.55,-7.849,0.166,15.550,0.173
Auto_674,2985.28,1296.87,2985.32,1296.77,144.51213,43.79025,09h38m02.91s,+43d47m24.9s,206.0,1294.000,1800.465,214.054,8.41,-8.138,0.129,15.261,0.139
Auto_675,3522.11,1778.14,3522.07,1778.12,144.61770,44.05654,09h38m28.25s,+44d03m23.5s,188.0,1289.000,1472.757,214.415,6.87,-7.920,0.158,15.479,0.166
Auto_676,5336.47,3606.26,5336.45,3606.24,144.92226,45.01960,09h39m41.34s,+45d01m10.6s,135.0,1289.000,1712.539,206.854,8.28,-8.084,0.131,15.315,0.141
Auto_677,5369.71,1610.92,5369.71,1610.97,145.50429,44.37603,09h42m01.03s,+44d22m33.7s,163.0,1288.000,1670.798,225.253,7.42,-8.057,0.146,15.342,0.155
Auto_678,250.39,2999.36,250.47,2999.30,142.80211,43.77107,09h31m12.51s,+43d46m15.9s,139.0,1285.000,1563.710,213.694,7.32,-7.985,0.148,15.414,0.157
Auto_679,4300.87,329.73,4300.76,329.60,145.37679,43.74266,09h41m30.43s,+43d44m33.6s,178.0,1279.000,1638.427,209.319,7.83,-8.036,0.139,15.363,0.148
Auto_680,1563.29,1694.67,1563.18,1694.57,143.76152,43.62594,09h35m02.76s,+43d37m33.4s,180.0,1273.000,1604.742,236.083,6.80,-8.014,0.160,15.386,0.168
Auto_681,2889.69,1410.91,2889.67,1410.95,144.43672,43.80768,09h37m44.81s,+43d48m27.6s,159.0,1263.000,1539.942,211.454,7.28,-7.969,0.149,15.431,0.157
Auto_682,1765.98,2445.72,1766.02,2445.67,143.63573,43.91043,09h34m32.57s,+43d54m37.5s,173.0,1261.000,1523.426,217.806,6.99,-7.957,0.155,15.442,0.163
Auto_683,3010.03,2945.13,3009.98,2945.15,144.05134,44.32992,09h36m12.32s,+44d19m47.7s,187.0,1259.000,1299.059,209.543,6.20,-7.784,0.175,15.615,0.182
Auto_684,4895.94,2761.00,4895.95,2761.00,144.96258,44.65594,09h39m51.02s,+44d39m21.4s,177.0,1256.000,1618.428,214.029,7.56,-8.023,0.144,15.377,0.152
Auto_685,4611.95,3488.22,4612.02,3488.21,144.62404,44.83459,09h38m29.77s,+44d50m04.5s,172.0,1252.000,1326.814,209.753,6.33,-7.807,0.172,15.592,0.179
Auto_686,689.12,3069.02,689.11,3069.02,142.97554,43.88566,09h31m54.13s,+43d53m08.4s,159.0,1251.000,1430.421,229.507,6.23,-7.889,0.174,15.511,0.181
Auto_687,60.18,2882.99,60.19,2882.98,142.75236,43.69382,09h31m00.57s,+43d41m37.7s,112.0,1246.000,1494.869,243.429,6.14,-7.937,0.177,15.463,0.184
Auto_688,176.23,1597.24,176.22,1597.26,143.17597,43.30634,09h32m42.23s,+43d18m22.8s,170.0,1245.000,1361.305,239.202,5.69,-7.835,0.191,15.565,0.197
Auto_689,2622.08,155.78,2622.09,155.71,144.67093,43.34570,09h38m41.02s,+43d20m44.5s,135.0,1234.000,1441.452,216.145,6.67,-7.897,0.163,15.502,0.170
Auto_690,1496.68,2825.66,1496.56,2825.73,143.40538,43.97673,09h33m37.29s,+43d58m36.2s,165.0,1232.000,1501.602,220.080,6.82,-7.941,0.159,15.458,0.167
Auto_691,572.75,1997.36,572.79,1997.57,143.23501,43.51737,09h32m56.40s,+43d31m02.5s,144.0,1231.000,1403.073,245.982,5.70,-7.868,0.190,15.532,0.197
Auto_692,4997.50,2370.18,4997.46,2370.20,145.12026,44.54914,09h40m28.86s,+44d32m56.9s,181.0,1222.000,1404.536,229.838,6.11,-7.869,0.178,15.531,0.185
Auto_693,4004.51,1010.16,4004.48,1010.12,145.05300,43.90469,09h40m12.72s,+43d54m16.9s,142.0,1222.000,1457.119,215.723,6.75,-7.909,0.161,15.491,0.169
Auto_694,4489.54,3530.27,4489.47,3530.18,144.55589,44.82329,09h38m13.41s,+44d49m23.8s,149.0,1220.000,1598.307,205.708,7.77,-8.009,0.140,15.390,0.149
Auto_695,1244.60,1814.70,1244.60,1814.85,143.58521,43.59851,09h34m20.45s,+43d35m54.6s,116.0,1218.000,1311.758,220.108,5.96,-7.795,0.182,15.605,0.189
Auto_696,160.97,2409.30,160.94,2409.31,142.93436,43.56338,09h31m44.25s,+43d33m48.2s,138.0,1217.000,1283.726,233.572,5.50,-7.771,0.198,15.628,0.204
Auto_697,1188.68,1953.10,1188.65,1953.14,143.52051,43.63147,09h34m04.92s,+43d37m53.3s,199.0,1206.000,1136.174,230.812,4.92,-7.639,0.221,15.761,0.226
Auto_698,4553.01,229.71,4552.90,229.59,145.51831,43.76073,09h42m04.39s,+43d45m38.6s,131.0,1204.000,1167.961,203.405,5.74,-7.669,0.189,15.731,0.196
Auto_699,4651.34,958.21,4651.59,958.32,145.36041,44.01844,09h41m26.50s,+44d01m06.4s,145.0,1204.000,1433.716,223.465,6.42,-7.891,0.169,15.508,0.177
Auto_700,637.51,3949.59,637.49,3949.44,142.69550,44.15660,09h30m46.92s,+44d09m23.8s,148.0,1202.000,1446.898,220.614,6.56,-7.901,0.166,15.498,0.173
Auto_701,4490.70,2119.13,4490.74,2119.26,144.96046,44.36482,09h39m50.51s,+44d21m53.3s,152.0,1200.000,1104.746,203.566,5.43,-7.608,0.200,15.791,0.206
Auto_702,4618.09,2244.91,4618.19,2244.91,144.98275,44.43162,09h39m55.86s,+44d25m53.8s,125.0,1200.000,1644.478,217.606,7.56,-8.040,0.144,15.359,0.152
Auto_703,5659.66,259.03,5659.85,258.89,146.01066,43.99131,09h44m02.56s,+43d59m28.7s,153.0,1199.000,1483.306,220.006,6.74,-7.928,0.161,15.471,0.169
Auto_704,3462.83,3129.70,3462.68,3129.60,144.20337,44.48310,09h36m48.81s,+44d28m59.1s,133.0,1198.000,1342.363,207.820,6.46,-7.820,0.168,15.580,0.176
Auto_705,5722.97,4066.23,5723.07,4066.29,144.96756,45.24636,09h39m52.21s,+45d14m46.9s,165.0,1197.000,1923.827,206.383,9.32,-8.210,0.116,15.189,0.127
Auto_706,532.73,3011.46,532.64,3011.38,142.92313,43.83434,09h31m41.55s,+43d50m03.6s,115.0,1195.000,1686.289,223.439,7.55,-8.067,0.144,15.332,0.153
Auto_707,6095.95,2972.64,6096.01,2972.62,145.45211,44.96564,09h41m48.51s,+44d57m56.3s,114.0,1194.000,1741.034,224.290,7.76,-8.102,0.140,15.297,0.149
Auto_708,727.95,938.59,728.04,938.57,143.60780,43.20938,09h34m25.87s,+43d12m33.8s,157.0,1185.000,1190.103,239.725,4.96,-7.689,0.219,15.711,0.224
Auto_709,935.57,3098.91,935.56,3098.84,143.07611,43.94702,09h32m18.27s,+43d56m49.3s,127.0,1179.000,1375.101,235.014,5.85,-7.846,0.186,15.554,0.192
Auto_710,4423.91,36.68,4424.03,36.64,145.51335,43.67178,09h42m03.20s,+43d40m18.4s,153.0,1178.000,1671.021,208.391,8.02,-8.057,0.135,15.342,0.145
Auto_711,2144.39,504.66,2144.46,504.56,144.35950,43.36106,09h37m26.28s,+43d21m39.8s,151.0,1176.000,1928.249,221.403,8.71,-8.213,0.125,15.187,0.135
Auto_712,4444.00,3632.52,4444.03,3632.50,144.50554,44.84712,09h38m01.33s,+44d50m49.6s,151.0,1176.000,1698.554,199.896,8.50,-8.075,0.128,15.324,0.137
Auto_713,4791.12,1422.94,4791.14,1422.94,145.29373,44.19839,09h41m10.49s,+44d11m54.2s,178.0,1174.000,1244.356,220.756,5.64,-7.737,0.193,15.662,0.199
Auto_714,2951.96,1523.81,2951.94,1523.78,144.43266,43.85711,09h37m43.84s,+43d51m25.6s,165.0,1169.000,1312.092,219.778,5.97,-7.795,0.182,15.605,0.189
Auto_715,616.98,3252.13,616.72,3252.10,142.89025,43.92916,09h31m33.66s,+43d55m45.0s,93.0,1169.000,1351.706,235.684,5.74,-7.827,0.189,15.572,0.196
Auto_716,62.64,2889.39,62.66,2889.55,142.75158,43.69638,09h31m00.38s,+43d41m47.0s,108.0,1165.000,1338.193,244.046,5.48,-7.816,0.198,15.583,0.204
Auto_717,5123.70,3718.83,5123.61,3718.63,144.79216,45.01315,09h39m10.12s,+45d00m47.3s,125.0,1164.000,1427.692,211.921,6.74,-7.887,0.161,15.513,0.169
Auto_718,2619.85,465.00,2619.83,465.04,144.58312,43.44550,09h38m19.95s,+43d26m43.8s,163.0,1159.000,1088.211,218.567,4.98,-7.592,0.218,15.808,0.224
Auto_719,869.72,318.67,869.80,318.73,143.84684,43.03933,09h35m23.24s,+43d02m21.6s,159.0,1156.000,1190.924,230.532,5.17,-7.690,0.210,15.710,0.216
Auto_720,2511.09,2013.80,2510.93,2013.65,144.09426,43.92526,09h36m22.62s,+43d55m30.9s,136.0,1154.000,960.901,222.912,4.31,-7.457,0.252,15.943,0.257
Auto_721,4037.56,227.01,4037.61,226.93,145.28654,43.65606,09h41m08.77s,+43d39m21.8s,188.0,1151.000,1204.991,198.791,6.06,-7.702,0.179,15.697,0.186
Auto_722,2893.90,3119.61,2893.92,3119.59,143.94836,44.36233,09h35m47.61s,+44d21m44.4s,140.0,1150.000,1382.252,219.501,6.30,-7.851,0.172,15.548,0.180
Auto_723,2800.82,1182.60,2800.91,1182.66,144.46158,43.71534,09h37m50.78s,+43d42m55.2s,160.0,1147.000,1211.904,216.037,5.61,-7.709,0.194,15.691,0.200
Auto_724,5247.20,882.22,5247.21,882.13,145.65186,44.11316,09h42m36.45s,+44d06m47.4s,134.0,1143.000,1635.345,214.071,7.64,-8.034,0.142,15.365,0.151
Auto_725,5931.68,1287.09,5931.57,1287.17,145.85064,44.38208,09h43m24.15s,+44d22m55.5s,132.0,1140.000,1413.132,227.302,6.22,-7.875,0.175,15.524,0.182
Auto_726,2258.77,3151.11,2258.70,3151.12,143.65261,44.24060,09h34m36.63s,+44d14m26.2s,194.0,1139.000,1398.782,219.546,6.37,-7.864,0.170,15.535,0.178
Auto_727,3152.15,26.06,3152.18,26.01,144.94444,43.41144,09h39m46.67s,+43d24m41.2s,158.0,1137.000,1628.665,208.349,7.82,-8.030,0.139,15.370,0.148
Auto_728,5714.14,3048.27,5714.38,3048.36,145.25538,44.91409,09h41m01.29s,+44d54m50.7s,123.0,1135.000,1257.242,214.142,5.87,-7.749,0.185,15.651,0.192
Auto_729,2246.38,2713.32,2246.35,2713.27,143.77383,44.09671,09h35m05.72s,+44d05m48.2s,139.0,1130.000,1134.877,223.822,5.07,-7.637,0.214,15.762,0.220
Auto_730,2162.03,3276.82,2162.05,3276.77,143.57259,44.26097,09h34m17.42s,+44d15m39.5s,182.0,1127.000,953.793,218.186,4.37,-7.449,0.248,15.951,0.253
Auto_731,4255.07,1979.63,4255.18,1979.62,144.89287,44.27154,09h39m34.29s,+44d16m17.5s,143.0,1124.000,1000.067,218.381,4.58,-7.500,0.237,15.899,0.242
Auto_732,4425.76,3843.96,4425.77,3843.96,144.43604,44.91183,09h37m44.65s,+44d54m42.6s,141.0,1120.000,1317.694,200.150,6.58,-7.800,0.165,15.600,0.173
Auto_733,3845.41,3001.39,3845.34,3001.34,144.41434,44.52012,09h37m39.44s,+44d31m12.4s,146.0,1119.000,1327.561,217.244,6.11,-7.808,0.178,15.592,0.185
Auto_734,2606.00,1584.63,2606.08,1584.64,144.25968,43.80575,09h37m02.32s,+43d48m20.7s,183.0,1118.000,1361.090,225.771,6.03,-7.835,0.180,15.565,0.187
Auto_735,3680.08,2456.79,3679.98,2456.63,144.49557,44.30946,09h37m58.94s,+44d18m34.1s,152.0,1118.000,1215.806,218.814,5.56,-7.712,0.195,15.687,0.202
Auto_736,173.55,1302.54,173.58,1302.38,143.25964,43.21131,09h33m02.31s,+43d12m40.7s,90.0,1113.000,1581.796,237.572,6.66,-7.998,0.163,15.402,0.171
Auto_737,2036.25,2972.96,2036.25,2972.97,143.60426,44.13679,09h34m25.02s,+44d08m12.4s,167.0,1109.000,1529.880,226.630,6.75,-7.962,0.161,15.438,0.169
Auto_738,4514.59,2779.17,4514.68,2779.06,144.78318,44.58454,09h39m07.96s,+44d35m04.4s,137.0,1108.000,1618.714,221.865,7.30,-8.023,0.149,15.377,0.157
Auto_739,3015.45,182.18,3015.41,182.16,144.83961,43.43437,09h39m21.51s,+43d26m03.7s,130.0,1098.000,1346.855,216.875,6.21,-7.823,0.175,15.576,0.182
Auto_740,224.76,2056.34,224.84,2056.51,143.06469,43.46363,09h32m15.53s,+43d27m49.1s,117.0,1097.000,1143.867,231.862,4.93,-7.646,0.220,15.754,0.226
Auto_741,2588.87,3677.00,2588.83,3677.01,143.64865,44.47888,09h34m35.68s,+44d28m44.0s,132.0,1096.000,1424.555,208.427,6.83,-7.884,0.159,15.515,0.167
Auto_742,3001.58,4146.14,3001.60,4146.22,143.69884,44.71581,09h34m47.72s,+44d42m56.9s,124.0,1089.000,1306.236,211.325,6.18,-7.790,0.176,15.609,0.183
